trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.BMP,1,0.05,0.955,1,1,0.7314427420205902,1.955,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.05,0.925,2,1,0.5455118859827053,1.925,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.05,0.925,2,1,0.545416323991958,1.925,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.05,0.865,1,1,0.5426327630120795,1.865,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.05,1.045,1,1,0.5824281889945269,2.045,,036,sst_trial_order_practice.csv,R
stop,sst_images/Right_Arrow.BMP,none,0.1,0.79,,1,[],1.79,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.1,0.745,2,1,0.5051415950001683,1.745,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.1,0.82,1,1,0.5028715580119751,1.8199999999999998,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.1,1.09,2,1,0.5053667220054194,2.09,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.1,0.7,1,0,0.4559646330017131,1.7,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.1,0.76,1,1,0.6249736929894425,1.76,,036,sst_trial_order_practice.csv,R
stop,sst_images/Left_Arrow.BMP,none,0.15000000000000002,0.88,,1,[],1.8800000000000001,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.15000000000000002,0.73,2,1,0.5459215840091929,1.73,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.91,1,1,0.7109320139861666,1.9100000000000001,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.955,1,1,0.5457138050114736,1.955,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,1.045,1,1,0.5019295689999126,2.045,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.15000000000000002,1.045,2,1,0.5041365970100742,2.045,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.985,1,1,0.5018344419950154,1.9849999999999999,,036,sst_trial_order_practice.csv,R
stop,sst_images/Left_Arrow.BMP,none,0.2,0.76,,1,[],1.76,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.2,0.775,1,1,0.5449473990011029,1.775,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.2,1.015,2,1,0.6276767310046125,2.0149999999999997,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.2,0.76,1,1,0.5007009690161794,1.76,,036,sst_trial_order_practice.csv,R
stop,sst_images/Right_Arrow.BMP,none,0.15000000000000002,0.985,2,0,0.4593954239971936,2.0256045760028063,,036,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.15000000000000002,0.715,2,1,0.626027996011544,1.7149999999999999,,036,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.745,2,0,0.7949269390082918,1.745,,036,sst_trial_order_practice.csv,R
