trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Right_Arrow.bmp,None,2,815,None,0,33,33,33,,1,0,go,0.35,0.815,1.815,0.5045907280000392,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,864,None,0,34,34,34,,2,0,go,0.35,0.864,1.8639999999999999,0.6203009380042204,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1051,None,0,35,35,35,,2,0,go,0.35,1.051,2.051,0.6207046639974578,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,808,None,0,36,36,36,,1,0,go,0.35,0.808,1.808,0.5879752699984238,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,746,None,0,37,37,37,,1,0,go,0.35,0.746,1.746,0.7044271839986322,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,856,None,0,38,38,38,,2,0,go,0.35,0.856,1.8559999999999999,0.7857607580008334,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,973,None,0,39,39,39,,1,0,stop,0.3,0.973,2.1541008049975496,0.46889919500245014,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,774,None,0,40,40,40,,2,0,go,0.3,0.774,1.774,0.4876442559980205,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,774,None,0,41,41,41,,1,0,go,0.3,0.774,1.774,0.554432419994555,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,713,None,0,42,42,42,,None,1,stop,0.35,0.713,1.713,,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,710,None,0,43,43,43,,2,0,go,0.35,0.71,1.71,0.41973098799644504,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1123,None,0,44,44,44,,2,0,go,0.35,1.123,2.123,0.7381319289997919,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,857,None,0,45,45,45,,None,1,stop,0.39999999999999997,0.857,1.857,,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,1169,None,0,46,46,46,,1,0,go,0.39999999999999997,1.169,2.169,0.45325503499771,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,1378,None,0,47,47,47,,1,0,go,0.39999999999999997,1.378,2.378,0.8033910770027433,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,756,None,0,48,48,48,,1,0,go,0.39999999999999997,0.756,1.756,0.5697994520014618,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,752,None,0,49,49,49,,2,0,go,0.39999999999999997,0.752,1.752,0.5361708190030186,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,748,None,0,50,50,50,,2,0,go,0.39999999999999997,0.748,1.748,0.3717194259952521,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,706,None,0,51,51,51,,2,0,go,0.39999999999999997,0.706,1.706,0.4882729519958957,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,762,None,0,52,52,52,,1,0,go,0.39999999999999997,0.762,1.762,0.5218050629991922,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,773,None,0,53,53,53,,1,0,go,0.39999999999999997,0.773,1.7730000000000001,0.5188340099994093,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1716,None,0,54,54,54,,2,0,go,0.39999999999999997,1.716,2.716,0.4859049660008168,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1099,None,0,55,55,55,,2,0,go,0.39999999999999997,1.099,2.099,0.48142022699903464,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,873,None,0,56,56,56,,2,0,go,0.39999999999999997,0.873,1.873,0.48745239700656384,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,867,None,0,57,57,57,,1,0,go,0.39999999999999997,0.867,1.867,0.48676864500157535,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,861,None,0,58,58,58,,2,0,go,0.39999999999999997,0.861,1.861,0.5217125240014866,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1127,None,0,59,59,59,,2,0,go,0.39999999999999997,1.127,2.127,0.4677592369989725,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,946,None,0,60,60,60,,1,0,go,0.39999999999999997,0.946,1.946,0.48202022599434713,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,939,None,0,61,61,61,,1,0,stop,0.35,0.939,2.1008512089946305,0.5381487910053693,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,1242,None,0,62,62,62,,1,0,go,0.35,1.242,2.242,0.6547254809993319,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,818,None,0,63,63,63,,2,0,go,0.35,0.818,1.818,0.46307948399771703,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,805,None,0,64,64,64,,1,0,go,0.35,0.805,1.8050000000000002,0.6699394109964487,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,836,None,0,65,65,65,,2,0,go,0.35,0.836,1.8359999999999999,0.7688245350000216,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,724,None,0,66,66,66,,1,0,go,0.35,0.724,1.724,0.7212968009989709,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,1107,None,0,67,67,67,,1,0,go,0.35,1.107,2.107,0.6531923340007779,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,779,None,0,68,68,68,,None,1,stop,0.39999999999999997,0.779,1.7790000000000001,,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1063,None,0,69,69,69,,2,0,go,0.39999999999999997,1.063,2.0629999999999997,0.43661253999744076,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,771,None,0,70,70,70,,1,0,go,0.39999999999999997,0.771,1.771,0.5709111019968987,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,838,None,0,71,71,71,,2,0,go,0.39999999999999997,0.838,1.838,0.4882048850049614,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,883,None,0,72,72,72,,1,0,go,0.39999999999999997,0.883,1.883,0.5367899609991582,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,872,None,0,73,73,73,,2,0,go,0.39999999999999997,0.872,1.8719999999999999,0.43606443599855993,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,947,None,0,74,74,74,,1,0,go,0.39999999999999997,0.947,1.947,0.41214363299513934,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,864,None,0,75,75,75,,None,1,stop,0.44999999999999996,0.864,1.8639999999999999,,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,757,None,0,76,76,76,,1,0,go,0.44999999999999996,0.757,1.7570000000000001,0.6518154809964471,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1543,None,0,77,77,77,,2,0,go,0.44999999999999996,1.543,2.543,0.454236094999942,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,773,None,0,78,78,78,,1,0,stop,0.39999999999999997,0.773,2.0016123669982773,0.5213876330017229,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,915,None,0,79,79,79,,2,0,go,0.39999999999999997,0.915,1.915,0.7702090200036764,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,710,None,0,80,80,80,,1,0,go,0.39999999999999997,0.71,1.71,0.8342039729977841,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,769,None,0,81,81,81,,1,0,go,0.39999999999999997,0.769,1.7690000000000001,0.838516415002232,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,950,None,0,82,82,82,,None,1,stop,0.44999999999999996,0.95,1.95,,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,1313,None,0,83,83,83,,1,0,go,0.44999999999999996,1.313,2.3129999999999997,0.5178221620008117,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,823,None,0,84,84,84,,2,0,go,0.44999999999999996,0.823,1.823,0.44509853999625193,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,1013,None,0,85,85,85,,2,0,go,0.44999999999999996,1.013,2.013,0.5519706990016857,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,954,None,0,86,86,86,,1,0,go,0.44999999999999996,0.954,1.954,0.7444984969988582,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,800,None,0,87,87,87,,2,0,go,0.44999999999999996,0.8,1.8,0.8878874720030581,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,953,None,0,88,88,88,,1,0,go,0.44999999999999996,0.953,1.9529999999999998,0.8377718519986956,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,746,None,0,89,89,89,,2,0,go,0.44999999999999996,0.746,1.746,0.8459681130043464,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,973,None,0,90,90,90,,None,1,stop,0.49999999999999994,0.973,1.9729999999999999,,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Right_Arrow.bmp,None,2,788,None,0,91,91,91,,1,0,go,0.49999999999999994,0.788,1.788,0.5178814370010514,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,881,None,0,92,92,92,,2,0,go,0.49999999999999994,0.881,1.881,0.704295538002043,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,717,None,0,93,93,93,,2,0,go,0.49999999999999994,0.717,1.717,0.7364073580029071,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
go,sst_images/Left_Arrow.bmp,None,1,876,None,0,94,94,94,,None,0,go,0.49999999999999994,0.876,1.876,,009,Scanner,L,2,2019_Sep_06_1238,SST,3.0.7,60.08272622484566,
