trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.BMP,1,0.05,0.955,1,1,0.7301390740030911,1.955,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.05,0.925,2,1,0.6299684259865899,1.925,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.05,0.925,2,1,0.5486036940128542,1.925,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.05,0.865,1,1,0.5034352660004515,1.865,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.05,1.045,1,1,0.5016748080088291,2.045,,033,sst_trial_order_practice.csv,R
stop,sst_images/Right_Arrow.BMP,none,0.1,0.79,,1,[],1.79,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.1,0.745,2,1,0.502372754010139,1.745,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.1,0.82,1,1,0.460141310992185,1.8199999999999998,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.1,1.09,2,1,0.461755060008727,2.09,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.1,0.7,2,1,0.4975879970006645,1.7,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.1,0.76,1,1,0.4460299850034062,1.76,,033,sst_trial_order_practice.csv,R
stop,sst_images/Left_Arrow.BMP,none,0.15000000000000002,0.88,,1,[],1.8800000000000001,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.15000000000000002,0.73,2,1,0.5041585010185372,1.73,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.91,1,1,0.45768875800422393,1.9100000000000001,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.955,1,1,0.5048170500085689,1.955,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,1.045,1,1,0.46080312598496675,2.045,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.15000000000000002,1.045,2,1,0.5045622350007761,2.045,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.985,1,1,0.46110843602218665,1.9849999999999999,,033,sst_trial_order_practice.csv,R
stop,sst_images/Left_Arrow.BMP,none,0.10000000000000002,0.76,1,0,0.45690900800400414,1.753090991995996,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.10000000000000002,0.775,1,1,0.4914436239923816,1.775,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.10000000000000002,1.015,2,1,0.4612798749876674,2.0149999999999997,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.10000000000000002,0.76,1,1,0.43290168402018026,1.76,,033,sst_trial_order_practice.csv,R
stop,sst_images/Right_Arrow.BMP,none,0.15000000000000002,0.985,,1,[],1.985,,033,sst_trial_order_practice.csv,R
go,sst_images/Right_Arrow.BMP,2,0.15000000000000002,0.715,2,1,0.5012610739795491,1.7149999999999999,,033,sst_trial_order_practice.csv,R
go,sst_images/Left_Arrow.BMP,1,0.15000000000000002,0.745,1,1,0.45810120200621895,1.745,,033,sst_trial_order_practice.csv,R
