TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
4,1,0.24670432601124048,,018,2,10
1,1,0.2439749589539133,,018,2,10
3,1,0.29117523098830134,,018,2,10
4,1,0.2882206590147689,,018,2,10
1,1,0.32803484599571675,,018,2,10
4,1,0.22304109000833705,,018,2,10
3,1,0.28362516302149743,,018,2,10
2,1,-0.021643493964802474,,018,2,10
3,1,0.27329343499150127,,018,2,10
2,1,0.23417432699352503,,018,2,10
3,1,0.2663241740083322,,018,2,10
2,1,0.2580457329750061,,018,2,10
5,1,0.2999834239599295,,018,2,10
2,0,[],,018,2,10
3,1,0.27910232701105997,,018,2,10
4,0,[],,018,2,10
5,1,0.21555561100831255,,018,2,10
2,1,0.24084510502871126,,018,2,10
4,1,0.252781342016533,,018,2,10
3,0,[],,018,2,10
4,1,0.24328699405305088,,018,2,10
5,0,[],,018,2,10
2,0,[],,018,2,10
5,1,0.22942968900315464,,018,2,10
5,0,[],,018,2,10
4,0,[],,018,2,10
2,0,[],,018,2,10
1,1,0.24244254600489512,,018,2,10
1,1,0.2466139949974604,,018,2,10
5,1,0.23533215001225471,,018,2,10
2,1,0.25781052000820637,,018,2,10
5,0,[],,018,2,10
3,0,[],,018,2,10
1,1,0.24957750597968698,,018,2,10
4,1,0.2350692340405658,,018,2,10
1,1,0.2530345720006153,,018,2,10
4,1,0.2543611779692583,,018,2,10
2,0,[],,018,2,10
5,0,[],,018,2,10
1,0,[],,018,2,10
3,0,[],,018,2,10
1,1,0.24398080597165972,,018,2,10
5,0,[],,018,2,10
3,0,[],,018,2,10
5,1,0.2581655359826982,,018,2,10
4,1,0.26229176501510665,,018,2,10
3,1,0.26740773499477655,,018,2,10
1,1,0.2700526500120759,,018,2,10
1,1,0.3161651370464824,,018,2,10
2,1,0.2805818420019932,,018,2,10
