11.1745 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
12.2264 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x1347bbbe0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x134a56e80>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3840, 2160]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.2265 	EXP 	window1: recordFrameIntervals = False
12.6422 	EXP 	window1: recordFrameIntervals = True
13.1005 	EXP 	window1: recordFrameIntervals = False
13.5497 	EXP 	Created preinstruct_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='preinstruct_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Money Task - Practice 2', units='height', win=Window(...), wrapWidth=1)
13.5951 	EXP 	Created instructFig = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/MID_instructions.bmp', interpolate=True, mask=None, maskParams=None, name='instructFig', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128, units='height', win=Window(...))
13.5967 	EXP 	Created PrepFixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='PrepFixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.5982 	EXP 	Created cueImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cueImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128, units='height', win=Window(...))
13.5997 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6011 	EXP 	Created Target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Target', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128, units='height', win=Window(...))
13.6099 	EXP 	Created feedbackMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedbackMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=2)
13.6114 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6178 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.6192 	EXP 	Created polygon2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='polygon2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6379 	EXP 	preinstruct_text: autoDraw = True
15.7050 	EXP 	preinstruct_text: autoDraw = False
15.7050 	EXP 	instructFig: autoDraw = True
16.5739 	DATA 	Keypress: 5
16.6007 	EXP 	instructFig: autoDraw = False
16.6007 	EXP 	PrepFixation: autoDraw = True
18.5688 	EXP 	Imported TimeVersion_practice1.csv as conditions, 15 conditions, 2 params
18.5692 	EXP 	Created sequence: sequential, trialTypes=15, nReps=1, seed=None
18.5695 	EXP 	New trial (rep=0, index=0): OrderedDict([('Condition', 'SmallReward'), ('FixationDur', 2000)])
18.6036 	EXP 	PrepFixation: autoDraw = False
18.6036 	EXP 	cueImage: image = 'images/WinSmall.bmp'
18.6036 	EXP 	cueImage: autoDraw = True
20.6248 	EXP 	cueImage: autoDraw = False
20.6248 	EXP 	fixation: autoDraw = True
22.6785 	EXP 	fixation: autoDraw = False
22.6785 	EXP 	fixation: autoDraw = False
22.6785 	EXP 	Target: image = 'images/WinProbe.bmp'
22.6785 	EXP 	Target: autoDraw = True
22.9402 	DATA 	Keypress: 1
23.0903 	EXP 	Target: autoDraw = False
23.0903 	EXP 	Target: autoDraw = False
23.0903 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou won $0.20!'
23.0903 	EXP 	feedbackMsg: autoDraw = True
24.7317 	EXP 	New trial (rep=0, index=1): OrderedDict([('Condition', 'LgReward'), ('FixationDur', 2000)])
24.7715 	EXP 	feedbackMsg: autoDraw = False
24.7715 	EXP 	feedbackMsg: autoDraw = False
24.7715 	EXP 	cueImage: image = 'images/WinBig.bmp'
24.7715 	EXP 	cueImage: autoDraw = True
26.7762 	EXP 	cueImage: autoDraw = False
26.7762 	EXP 	cueImage: autoDraw = False
26.7762 	EXP 	fixation: autoDraw = True
28.8417 	EXP 	fixation: autoDraw = False
28.8417 	EXP 	fixation: autoDraw = False
28.8417 	EXP 	Target: image = 'images/WinProbe.bmp'
28.8417 	EXP 	Target: autoDraw = True
29.1962 	DATA 	Keypress: 1
29.2084 	EXP 	Target: autoDraw = False
29.2084 	EXP 	Target: autoDraw = False
29.2084 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win $5.00!'
29.2084 	EXP 	feedbackMsg: autoDraw = True
30.8130 	EXP 	New trial (rep=0, index=2): OrderedDict([('Condition', 'SmallPun'), ('FixationDur', 2000)])
30.8513 	EXP 	feedbackMsg: autoDraw = False
30.8513 	EXP 	feedbackMsg: autoDraw = False
30.8513 	EXP 	cueImage: image = 'images/LoseSmall.bmp'
30.8513 	EXP 	cueImage: autoDraw = True
32.8579 	EXP 	cueImage: autoDraw = False
32.8579 	EXP 	cueImage: autoDraw = False
32.8579 	EXP 	fixation: autoDraw = True
34.9103 	EXP 	fixation: autoDraw = False
34.9103 	EXP 	fixation: autoDraw = False
34.9103 	EXP 	Target: image = 'images/LoseProbe.bmp'
34.9103 	EXP 	Target: autoDraw = True
