TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
4,0,[],,027,1,5
1,0,[],,027,1,5
4,1,0.38057462699362077,,027,1,5
2,0,[],,027,1,5
3,1,0.3648014740028884,,027,1,5
2,0,[],,027,1,5
3,1,0.32566176599357277,,027,1,5
4,0,[],,027,1,5
1,1,0.3495831059990451,,027,1,5
5,0,[],,027,1,5
4,0,[],,027,1,5
2,0,[],,027,1,5
1,0,[],,027,1,5
3,0,[],,027,1,5
4,1,0.3684649590286426,,027,1,5
3,1,0.3539300470147282,,027,1,5
5,0,[],,027,1,5
3,0,[],,027,1,5
4,0,[],,027,1,5
1,1,0.3392693339847028,,027,1,5
4,0,[],,027,1,5
1,0,[],,027,1,5
1,0,[],,027,1,5
3,1,0.350875239004381,,027,1,5
2,1,0.3754219299880788,,027,1,5
5,0,[],,027,1,5
2,0,[],,027,1,5
5,1,0.34824907599249855,,027,1,5
3,0,[],,027,1,5
4,0,[],,027,1,5
3,0,[],,027,1,5
1,0,[],,027,1,5
3,1,0.3888124339864589,,027,1,5
3,0,[],,027,1,5
2,0,[],,027,1,5
4,0,[],,027,1,5
2,0,[],,027,1,5
1,0,[],,027,1,5
5,1,0.36424246500246227,,027,1,5
2,0,[],,027,1,5
5,0,[],,027,1,5
2,0,[],,027,1,5
2,1,0.37172616898897104,,027,1,5
5,1,0.3647667180048302,,027,1,5
5,1,0.37362759601091966,,027,1,5
1,0,[],,027,1,5
4,0,[],,027,1,5
5,0,[],,027,1,5
1,0,[],,027,1,5
5,0,[],,027,1,5
