TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
3,1,0.33441604499239475,,020,2,7
3,0,[],,020,2,7
4,1,0.26361514296149835,,020,2,7
3,0,[],,020,2,7
1,0,[],,020,2,7
5,1,0.2783443540101871,,020,2,7
4,1,0.28951037902152166,,020,2,7
3,1,0.2571043139905669,,020,2,7
2,1,0.2939290680224076,,020,2,7
4,1,0.2654530470026657,,020,2,7
5,0,[],,020,2,7
2,0,[],,020,2,7
4,0,[],,020,2,7
2,1,0.2310300570097752,,020,2,7
2,0,[],,020,2,7
4,1,0.2538766789948568,,020,2,7
3,1,0.2286746590398252,,020,2,7
4,1,0.3185257980367169,,020,2,7
1,1,0.25837090896675363,,020,2,7
1,0,[],,020,2,7
4,1,0.32885644398629665,,020,2,7
5,0,[],,020,2,7
2,1,0.3001355560263619,,020,2,7
1,1,0.2652859580121003,,020,2,7
2,0,[],,020,2,7
5,1,0.2732529820059426,,020,2,7
1,0,[],,020,2,7
1,0,[],,020,2,7
3,1,0.260583916970063,,020,2,7
4,0,[],,020,2,7
2,1,0.2476109090493992,,020,2,7
1,0,[],,020,2,7
1,1,0.2332873559789732,,020,2,7
5,1,0.29035012295935303,,020,2,7
3,0,[],,020,2,7
3,1,0.278470839955844,,020,2,7
5,0,[],,020,2,7
4,0,[],,020,2,7
4,1,0.2647534440038726,,020,2,7
5,0,[],,020,2,7
1,1,0.26946199097437784,,020,2,7
5,0,[],,020,2,7
2,1,0.3428046189947054,,020,2,7
2,0,[],,020,2,7
1,1,0.3716809279867448,,020,2,7
3,0,[],,020,2,7
5,1,0.27311507397098467,,020,2,7
5,1,0.21997950901277363,,020,2,7
3,1,0.2659090569941327,,020,2,7
2,1,0.3839992599678226,,020,2,7
