TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
5,0,[],,029,2,6
4,1,0.2750872540054843,,029,2,6
3,1,0.3138337030541152,,029,2,6
3,0,[],,029,2,6
1,0,[],,029,2,6
2,0,[],,029,2,6
5,0,[],,029,2,6
2,1,0.3843872389988974,,029,2,6
1,1,0.25856299698352814,,029,2,6
4,1,0.3165403659804724,,029,2,6
2,1,0.2917305220034905,,029,2,6
1,1,0.2707099579856731,,029,2,6
3,1,0.29319659201428294,,029,2,6
1,1,0.29669312899932265,,029,2,6
4,1,0.27074214396998286,,029,2,6
2,0,[],,029,2,6
1,1,0.2823236180120148,,029,2,6
5,1,0.33700514101656154,,029,2,6
4,0,[],,029,2,6
4,1,0.2769689819542691,,029,2,6
2,1,0.2754087939974852,,029,2,6
4,0,[],,029,2,6
3,0,[],,029,2,6
4,0,[],,029,2,6
4,0,[],,029,2,6
5,1,0.30637033097445965,,029,2,6
4,1,0.30322583799716085,,029,2,6
1,1,0.2926408689818345,,029,2,6
3,0,[],,029,2,6
3,1,0.2772137989522889,,029,2,6
2,0,[],,029,2,6
3,0,[],,029,2,6
2,1,0.336279547016602,,029,2,6
3,0,[],,029,2,6
2,0,[],,029,2,6
5,0,[],,029,2,6
3,0,[],,029,2,6
5,1,0.24595157901057974,,029,2,6
1,1,0.25714579096529633,,029,2,6
1,0,[],,029,2,6
4,1,0.2911976560135372,,029,2,6
5,1,0.2381707140011713,,029,2,6
1,1,0.339132877998054,,029,2,6
5,1,0.2845088230096735,,029,2,6
2,0,[],,029,2,6
1,1,0.2555548680247739,,029,2,6
3,0,[],,029,2,6
5,1,0.30053808097727597,,029,2,6
5,0,[],,029,2,6
2,1,0.27201923896791413,,029,2,6
