TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,1,0.24416999699315056,,039,2,practice
1,0,[],,039,2,practice
5,1,0.25023018100182526,,039,2,practice
4,1,0.25265280599705875,,039,2,practice
3,1,0.25685975400847383,,039,2,practice
1,0,[],,039,2,practice
5,1,0.25595488598628435,,039,2,practice
2,0,[],,039,2,practice
3,0,[],,039,2,practice
1,0,[],,039,2,practice
4,1,0.22004252299666405,,039,2,practice
5,0,[],,039,2,practice
2,0,[],,039,2,practice
4,1,0.23967706499388441,,039,2,practice
3,1,0.24665906799782533,,039,2,practice
