TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,1,0.2396171319996938,,035,2,2
3,0,[],,035,2,2
4,1,0.2629609680152498,,035,2,2
2,1,0.25537807203363627,,035,2,2
1,0,[],,035,2,2
4,0,[],,035,2,2
1,0,[],,035,2,2
4,1,0.24772231304086745,,035,2,2
3,1,0.2699793510255404,,035,2,2
5,1,0.24572679901029915,,035,2,2
3,1,0.24203170399414375,,035,2,2
3,1,0.2688318869913928,,035,2,2
2,0,[],,035,2,2
5,1,0.2596690970240161,,035,2,2
1,1,0.20331438397988677,,035,2,2
5,1,0.2519906749948859,,035,2,2
4,1,0.26481563795823604,,035,2,2
5,1,0.26433237502351403,,035,2,2
1,1,0.24593145895050839,,035,2,2
4,0,[],,035,2,2
2,0,[],,035,2,2
4,0,[],,035,2,2
3,0,[],,035,2,2
1,1,0.2482461670297198,,035,2,2
3,0,[],,035,2,2
3,0,[],,035,2,2
1,0,[],,035,2,2
3,0,[],,035,2,2
5,0,[],,035,2,2
2,1,0.24034571700030938,,035,2,2
1,1,0.27436745003797114,,035,2,2
5,0,[],,035,2,2
5,1,0.33640688902232796,,035,2,2
2,1,0.26266012201085687,,035,2,2
2,1,0.2550473239971325,,035,2,2
4,1,0.2586883640033193,,035,2,2
2,1,0.2733962240163237,,035,2,2
5,0,[],,035,2,2
2,0,[],,035,2,2
5,1,0.2606502830167301,,035,2,2
3,0,[],,035,2,2
5,0,[],,035,2,2
4,0,[],,035,2,2
4,1,0.22568309400230646,,035,2,2
2,1,0.26255574997048825,,035,2,2
3,1,0.27262637502280995,,035,2,2
1,1,0.30368262802949175,,035,2,2
2,1,0.2673070220043883,,035,2,2
1,1,0.2235629499773495,,035,2,2
4,1,0.2626844639889896,,035,2,2
