TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,1,0.26752448099432513,,021,1,8
3,0,[],,021,1,8
5,1,0.26366330398013815,,021,1,8
4,1,0.26387417898513377,,021,1,8
3,0,[],,021,1,8
2,1,0.2756774590234272,,021,1,8
5,1,0.2823869950370863,,021,1,8
3,0,[],,021,1,8
2,1,0.27539694402366877,,021,1,8
1,0,[],,021,1,8
3,1,0.23169586498988792,,021,1,8
2,0,[],,021,1,8
5,0,[],,021,1,8
3,0,[],,021,1,8
4,1,0.26149961905321106,,021,1,8
2,1,0.2482693290221505,,021,1,8
4,1,0.26013281295308843,,021,1,8
3,0,[],,021,1,8
1,1,0.2556741709704511,,021,1,8
4,1,0.24204222700791433,,021,1,8
2,0,[],,021,1,8
2,0,[],,021,1,8
4,0,[],,021,1,8
5,0,[],,021,1,8
1,1,0.28324794804211706,,021,1,8
2,0,[],,021,1,8
3,1,0.26250841503497213,,021,1,8
5,1,0.28589887300040573,,021,1,8
2,1,0.29539421695517376,,021,1,8
1,1,0.266786805994343,,021,1,8
5,1,0.2968567270436324,,021,1,8
4,1,0.2583656490314752,,021,1,8
1,0,[],,021,1,8
3,1,0.2527767060091719,,021,1,8
3,1,0.2947760919923894,,021,1,8
4,0,[],,021,1,8
1,1,0.18707090197131038,,021,1,8
4,0,[],,021,1,8
4,1,0.2396103770006448,,021,1,8
5,0,[],,021,1,8
1,1,0.2819815159891732,,021,1,8
5,0,[],,021,1,8
3,0,[],,021,1,8
4,1,0.29868818196700886,,021,1,8
2,0,[],,021,1,8
1,1,0.28027068701339886,,021,1,8
5,1,0.3211318139801733,,021,1,8
1,0,[],,021,1,8
2,0,[],,021,1,8
5,0,[],,021,1,8
