TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
4,1,0.2620368959978805,,004,1,9
4,1,0.23266892499668756,,004,1,9
3,1,0.25557148700318066,,004,1,9
5,1,0.26544637799815973,,004,1,9
1,1,0.20157969399588183,,004,1,9
3,0,[],,004,1,9
5,0,[],,004,1,9
3,0,[],,004,1,9
3,0,[],,004,1,9
2,0,[],,004,1,9
2,0,[],,004,1,9
1,0,[],,004,1,9
3,0,[],,004,1,9
2,1,0.18995044499752112,,004,1,9
2,0,[],,004,1,9
1,0,[],,004,1,9
1,0,[],,004,1,9
2,0,[],,004,1,9
4,0,[],,004,1,9
2,1,0.2756445449995226,,004,1,9
5,1,0.26334724700427614,,004,1,9
1,1,0.2871610980000696,,004,1,9
4,1,0.2740217409955221,,004,1,9
3,0,[],,004,1,9
1,1,0.2997852789994795,,004,1,9
4,1,0.2630222349980613,,004,1,9
3,0,[],,004,1,9
4,1,0.2858664969971869,,004,1,9
2,0,[],,004,1,9
4,0,[],,004,1,9
2,0,[],,004,1,9
5,0,[],,004,1,9
3,0,[],,004,1,9
5,0,[],,004,1,9
1,1,0.27592334899964044,,004,1,9
5,0,[],,004,1,9
1,1,0.28587704899837263,,004,1,9
1,1,0.3154938759980723,,004,1,9
5,1,0.3512579279995407,,004,1,9
4,1,0.2746561579988338,,004,1,9
3,1,0.29368358200008515,,004,1,9
2,0,[],,004,1,9
5,1,0.31455436600663234,,004,1,9
2,1,0.32672066499799257,,004,1,9
5,0,[],,004,1,9
4,1,0.3015617530036252,,004,1,9
3,0,[],,004,1,9
1,1,0.2979429089973564,,004,1,9
4,1,0.33151465900300536,,004,1,9
5,0,[],,004,1,9
