TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,1,0.22729967400664464,,0000,1,7
3,1,0.26610095804790035,,0000,1,7
2,1,0.2514946110313758,,0000,1,7
5,1,0.2298737370292656,,0000,1,7
4,0,[],,0000,1,7
3,1,0.219132898026146,,0000,1,7
5,1,0.21950540103716776,,0000,1,7
3,0,[],,0000,1,7
1,1,0.18568995199166238,,0000,1,7
4,1,0.19577327102888376,,0000,1,7
5,0,[],,0000,1,7
2,0,[],,0000,1,7
3,1,0.20444620301714167,,0000,1,7
1,0,[],,0000,1,7
1,1,0.22251049702754244,,0000,1,7
5,0,[],,0000,1,7
2,1,0.2218563859933056,,0000,1,7
1,1,0.1972906970186159,,0000,1,7
5,1,0.22921263601165265,,0000,1,7
2,0,[],,0000,1,7
4,1,0.21071939397370443,,0000,1,7
1,1,0.19241203600540757,,0000,1,7
4,1,0.18392310303170234,,0000,1,7
1,1,0.199426660023164,,0000,1,7
3,1,0.19771891797427088,,0000,1,7
3,1,0.18728325003758073,,0000,1,7
5,1,0.21318330900976434,,0000,1,7
2,0,[],,0000,1,7
4,0,[],,0000,1,7
1,0,[],,0000,1,7
2,1,0.18570520501816645,,0000,1,7
1,0,[],,0000,1,7
4,0,[],,0000,1,7
4,1,0.19247238099342212,,0000,1,7
5,0,[],,0000,1,7
4,1,0.20152338000480086,,0000,1,7
3,1,0.20314680197043344,,0000,1,7
3,1,0.23560173698933795,,0000,1,7
2,0,[],,0000,1,7
3,0,[],,0000,1,7
3,1,0.19461251801112667,,0000,1,7
4,1,0.2558241760125384,,0000,1,7
5,1,0.2584383240318857,,0000,1,7
1,0,[],,0000,1,7
2,1,0.2090044009964913,,0000,1,7
4,0,[],,0000,1,7
2,1,0.25774123595329,,0000,1,7
5,1,0.2241588379838504,,0000,1,7
1,0,[],,0000,1,7
5,1,0.2117318970267661,,0000,1,7
