TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,1,0.33901368401711807,,013,1,8
3,0,[],,013,1,8
5,0,[],,013,1,8
4,0,[],,013,1,8
3,0,[],,013,1,8
2,1,0.35142069100402296,,013,1,8
5,0,[],,013,1,8
3,0,[],,013,1,8
2,1,0.29848469397984445,,013,1,8
1,1,0.35155986296013,,013,1,8
3,0,[],,013,1,8
2,1,0.3484726110473275,,013,1,8
5,0,[],,013,1,8
3,0,[],,013,1,8
4,0,[],,013,1,8
2,1,0.28729111596476287,,013,1,8
4,0,[],,013,1,8
3,1,0.41460520500550047,,013,1,8
1,1,0.4382838390301913,,013,1,8
4,0,[],,013,1,8
2,1,0.4248776090098545,,013,1,8
2,1,0.2800948860240169,,013,1,8
4,0,[],,013,1,8
5,0,[],,013,1,8
1,1,0.3015135769965127,,013,1,8
2,1,0.2962159620365128,,013,1,8
3,1,0.4105974400299601,,013,1,8
5,0,[],,013,1,8
2,1,0.2911304770386778,,013,1,8
1,1,0.3155593000119552,,013,1,8
5,0,[],,013,1,8
4,0,[],,013,1,8
1,1,0.2830082370201126,,013,1,8
3,0,[],,013,1,8
3,0,[],,013,1,8
4,0,[],,013,1,8
1,1,0.34792308101896197,,013,1,8
4,0,[],,013,1,8
4,0,[],,013,1,8
5,0,[],,013,1,8
1,1,0.40400422597303987,,013,1,8
5,0,[],,013,1,8
3,0,[],,013,1,8
4,0,[],,013,1,8
2,1,0.3895209929905832,,013,1,8
1,1,0.28409789002034813,,013,1,8
5,0,[],,013,1,8
1,1,0.3278212639852427,,013,1,8
2,1,0.2733140760101378,,013,1,8
5,0,[],,013,1,8
