TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
4,0,[],,024,1,2
1,1,0.32324970001354814,,024,1,2
3,0,[],,024,1,2
4,0,[],,024,1,2
1,1,0.2598966830410063,,024,1,2
4,1,0.33917718898737803,,024,1,2
3,1,0.3324787450255826,,024,1,2
2,1,0.37615491199539974,,024,1,2
3,0,[],,024,1,2
2,1,0.30573625600663945,,024,1,2
3,0,[],,024,1,2
2,0,[],,024,1,2
5,0,[],,024,1,2
2,0,[],,024,1,2
3,0,[],,024,1,2
4,0,[],,024,1,2
5,0,[],,024,1,2
2,0,[],,024,1,2
4,1,0.3621365209692158,,024,1,2
3,1,0.38004725001519546,,024,1,2
4,0,[],,024,1,2
5,1,0.38147058902541175,,024,1,2
2,1,0.3986573879956268,,024,1,2
5,0,[],,024,1,2
5,1,0.4363473249832168,,024,1,2
4,1,0.41357904399046674,,024,1,2
2,0,[],,024,1,2
1,1,0.3890880310209468,,024,1,2
1,1,0.3792218050220981,,024,1,2
5,0,[],,024,1,2
2,0,[],,024,1,2
5,0,[],,024,1,2
3,1,0.39058977097738534,,024,1,2
1,0,[],,024,1,2
4,0,[],,024,1,2
1,1,0.3971934409928508,,024,1,2
4,0,[],,024,1,2
2,1,0.42772371496539563,,024,1,2
5,1,0.4198639969690703,,024,1,2
1,1,0.38321439002174884,,024,1,2
3,0,[],,024,1,2
1,1,0.3740513519733213,,024,1,2
5,0,[],,024,1,2
3,0,[],,024,1,2
5,0,[],,024,1,2
4,1,0.38724990200717,,024,1,2
3,0,[],,024,1,2
1,1,0.37165907298913226,,024,1,2
1,0,[],,024,1,2
2,1,0.3892432280117646,,024,1,2
