TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
5,1,0.2639011529972777,,044,2,1
3,1,0.249451030002092,,044,2,1
5,1,0.26742034299240913,,044,2,1
2,0,[],,044,2,1
1,0,[],,044,2,1
2,1,0.21736034599598497,,044,2,1
3,0,[],,044,2,1
4,1,0.23787277600786183,,044,2,1
2,0,[],,044,2,1
2,0,[],,044,2,1
3,0,[],,044,2,1
5,0,[],,044,2,1
1,1,0.25950472099066246,,044,2,1
2,1,0.23722289499710314,,044,2,1
5,0,[],,044,2,1
3,1,0.30343335001089144,,044,2,1
3,0,[],,044,2,1
5,1,0.2715002229961101,,044,2,1
4,1,0.2407281729974784,,044,2,1
1,1,0.23734743699606042,,044,2,1
4,1,0.2622123710025335,,044,2,1
5,1,0.24640200300200377,,044,2,1
4,0,[],,044,2,1
2,1,0.2401906860031886,,044,2,1
3,1,0.22134857799392194,,044,2,1
4,0,[],,044,2,1
1,0,[],,044,2,1
4,0,[],,044,2,1
1,1,0.23586139400140382,,044,2,1
1,0,[],,044,2,1
5,1,0.28065916599007323,,044,2,1
2,0,[],,044,2,1
3,0,[],,044,2,1
4,0,[],,044,2,1
3,1,0.24820519700006116,,044,2,1
1,1,0.24995995999779552,,044,2,1
4,1,0.2633152720081853,,044,2,1
2,1,0.2940041399997426,,044,2,1
3,1,0.31009992900362704,,044,2,1
2,1,0.27728509799635503,,044,2,1
5,1,0.2787074860098073,,044,2,1
3,1,0.26230877099442296,,044,2,1
5,1,0.3311238419992151,,044,2,1
1,0,[],,044,2,1
4,0,[],,044,2,1
2,0,[],,044,2,1
5,0,[],,044,2,1
4,1,0.27869003800151404,,044,2,1
1,1,0.2606511519988999,,044,2,1
1,1,0.28925172799790744,,044,2,1
