TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
3,1,0.23210690400446765,,011,1,3
3,0,[],,011,1,3
4,1,0.22663595899939537,,011,1,3
3,0,[],,011,1,3
1,1,0.23375820100773126,,011,1,3
5,1,0.220474481000565,,011,1,3
4,0,[],,011,1,3
3,0,[],,011,1,3
2,0,[],,011,1,3
4,0,[],,011,1,3
5,1,0.23177461900922935,,011,1,3
2,0,[],,011,1,3
4,0,[],,011,1,3
2,1,0.23417978700308595,,011,1,3
2,1,0.23790160899807233,,011,1,3
4,1,0.23326833799364977,,011,1,3
3,0,[],,011,1,3
4,1,0.23921542399330065,,011,1,3
1,1,0.2145681750116637,,011,1,3
1,0,[],,011,1,3
4,1,0.23325445200316608,,011,1,3
5,0,[],,011,1,3
2,1,0.2201902630040422,,011,1,3
1,0,[],,011,1,3
2,0,[],,011,1,3
5,0,[],,011,1,3
1,1,0.2515499769942835,,011,1,3
1,1,0.2214701100019738,,011,1,3
3,0,[],,011,1,3
4,0,[],,011,1,3
2,1,0.22571564698591828,,011,1,3
1,1,0.26228457200340927,,011,1,3
1,1,0.22723459999542683,,011,1,3
5,1,0.21296833400265314,,011,1,3
3,0,[],,011,1,3
3,0,[],,011,1,3
5,1,0.22414670200669207,,011,1,3
4,1,0.2622849390027113,,011,1,3
4,1,0.20949307800037786,,011,1,3
5,0,[],,011,1,3
1,0,[],,011,1,3
5,0,[],,011,1,3
2,0,[],,011,1,3
2,0,[],,011,1,3
1,1,0.23186853100196458,,011,1,3
3,1,0.23276047300896607,,011,1,3
5,1,0.12379615599638782,,011,1,3
5,0,[],,011,1,3
3,0,[],,011,1,3
2,1,0.2288412820053054,,011,1,3
