TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
3,0,[],,038,1,6
2,1,0.32684226098353975,,038,1,6
4,1,0.31304428400471807,,038,1,6
2,1,0.3038176269910764,,038,1,6
1,0,[],,038,1,6
4,0,[],,038,1,6
3,0,[],,038,1,6
4,0,[],,038,1,6
2,1,0.28813899200758897,,038,1,6
5,1,0.2966096730087884,,038,1,6
5,0,[],,038,1,6
1,0,[],,038,1,6
4,1,0.32444942300207913,,038,1,6
5,0,[],,038,1,6
1,1,0.3085304650012404,,038,1,6
1,1,0.29551138597889803,,038,1,6
2,0,[],,038,1,6
1,1,0.3480676679755561,,038,1,6
1,1,0.29425902100047097,,038,1,6
5,0,[],,038,1,6
2,1,0.29141124701709487,,038,1,6
3,0,[],,038,1,6
4,1,0.33247456699609756,,038,1,6
4,0,[],,038,1,6
3,1,0.3340972379955929,,038,1,6
4,1,0.31678218898014165,,038,1,6
5,1,0.3302741369989235,,038,1,6
3,1,0.3343274939979892,,038,1,6
5,0,[],,038,1,6
5,0,[],,038,1,6
1,0,[],,038,1,6
2,0,[],,038,1,6
3,1,0.3161164839984849,,038,1,6
2,1,0.30166403600014746,,038,1,6
1,0,[],,038,1,6
3,1,0.34643467600108124,,038,1,6
4,0,[],,038,1,6
3,1,0.3413798499968834,,038,1,6
3,1,0.3730242080055177,,038,1,6
5,1,0.3628761449945159,,038,1,6
1,1,0.29640824600937776,,038,1,6
4,1,0.3037489510024898,,038,1,6
3,1,0.3132054150046315,,038,1,6
2,0,[],,038,1,6
4,1,0.34975715598557144,,038,1,6
2,1,0.3150170570006594,,038,1,6
5,1,0.3106595669814851,,038,1,6
5,1,0.33898023099754937,,038,1,6
1,1,0.31025469198357314,,038,1,6
2,0,[],,038,1,6
