TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,0,[],,036,2,3
1,0,[],,036,2,3
1,0,[],,036,2,3
2,1,0.27004740401753224,,036,2,3
4,0,[],,036,2,3
4,1,0.32623872999101877,,036,2,3
1,1,0.3095941999927163,,036,2,3
5,1,0.2704955119988881,,036,2,3
1,1,0.3350073730107397,,036,2,3
4,1,0.3300313829968218,,036,2,3
5,0,[],,036,2,3
5,1,0.30815035398700275,,036,2,3
4,0,[],,036,2,3
3,0,[],,036,2,3
5,0,[],,036,2,3
5,0,[],,036,2,3
1,0,[],,036,2,3
1,1,0.315533012006199,,036,2,3
2,0,[],,036,2,3
3,1,0.3607238989789039,,036,2,3
5,0,[],,036,2,3
2,0,[],,036,2,3
4,1,0.3841617660073098,,036,2,3
3,1,0.34955389599781483,,036,2,3
3,0,[],,036,2,3
5,0,[],,036,2,3
2,1,0.3557542630005628,,036,2,3
5,1,0.24150472600013018,,036,2,3
1,0,[],,036,2,3
2,0,[],,036,2,3
1,1,0.31874373700702563,,036,2,3
2,1,0.29017834400292486,,036,2,3
4,1,0.3724422149825841,,036,2,3
5,1,0.031797261006431654,,036,2,3
3,0,[],,036,2,3
3,0,[],,036,2,3
5,1,0.356873001990607,,036,2,3
2,0,[],,036,2,3
4,0,[],,036,2,3
4,0,[],,036,2,3
1,0,[],,036,2,3
1,0,[],,036,2,3
3,0,[],,036,2,3
3,0,[],,036,2,3
4,0,[],,036,2,3
3,0,[],,036,2,3
3,0,[],,036,2,3
4,1,0.32926796202082187,,036,2,3
2,0,[],,036,2,3
2,1,0.38276293099625036,,036,2,3
