TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,0,[],,046,1,10
1,0,[],,046,1,10
2,0,[],,046,1,10
2,0,[],,046,1,10
1,0,[],,046,1,10
3,1,0.24129490400082432,,046,1,10
5,0,[],,046,1,10
4,1,0.2583055460054311,,046,1,10
1,1,0.2843986160005443,,046,1,10
4,1,0.32202734900056385,,046,1,10
3,1,0.3151333589994465,,046,1,10
5,1,0.3021389650020865,,046,1,10
5,0,[],,046,1,10
4,1,0.3069652429985581,,046,1,10
2,1,0.30488861900084885,,046,1,10
5,1,0.2650331600016216,,046,1,10
4,0,[],,046,1,10
1,1,0.3074023759982083,,046,1,10
3,0,[],,046,1,10
5,1,0.2589059029996861,,046,1,10
3,1,0.2579732320009498,,046,1,10
2,1,0.3432696709933225,,046,1,10
3,1,0.3158218789976672,,046,1,10
2,1,0.2410386369956541,,046,1,10
1,0,[],,046,1,10
3,1,0.29456298099830747,,046,1,10
2,1,0.2760186279992922,,046,1,10
5,0,[],,046,1,10
5,0,[],,046,1,10
3,0,[],,046,1,10
2,0,[],,046,1,10
2,1,0.2425213340029586,,046,1,10
1,0,[],,046,1,10
1,1,0.2316318709999905,,046,1,10
5,1,0.29227887600427493,,046,1,10
5,1,0.2578858319975552,,046,1,10
2,0,[],,046,1,10
5,0,[],,046,1,10
4,0,[],,046,1,10
3,1,0.3376197850011522,,046,1,10
3,0,[],,046,1,10
4,0,[],,046,1,10
4,1,0.26266633700288367,,046,1,10
3,0,[],,046,1,10
2,0,[],,046,1,10
1,1,0.3044526760058943,,046,1,10
1,0,[],,046,1,10
4,1,0.2791900089941919,,046,1,10
4,1,0.3054535089977435,,046,1,10
4,1,0.3293998260051012,,046,1,10
