TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
4,1,0.2798355510021793,,009,1,9
4,1,0.29352052000467665,,009,1,9
3,1,0.3023550520010758,,009,1,9
5,1,0.31660272799490485,,009,1,9
1,0,[],,009,1,9
3,1,0.274559401004808,,009,1,9
5,1,0.26975508999748854,,009,1,9
3,0,[],,009,1,9
3,0,[],,009,1,9
2,1,0.2564852930008783,,009,1,9
2,1,0.25971193599980325,,009,1,9
1,0,[],,009,1,9
3,0,[],,009,1,9
2,1,0.25333949500054587,,009,1,9
2,0,[],,009,1,9
1,0,[],,009,1,9
1,1,0.22103648199845338,,009,1,9
2,0,[],,009,1,9
4,0,[],,009,1,9
2,1,0.218007937000948,,009,1,9
5,1,0.2551896980003221,,009,1,9
1,1,0.2544721689992002,,009,1,9
4,1,0.23958831900381483,,009,1,9
3,0,[],,009,1,9
1,1,0.24535978300264105,,009,1,9
4,1,0.24523046299873386,,009,1,9
3,0,[],,009,1,9
4,0,[],,009,1,9
2,0,[],,009,1,9
4,0,[],,009,1,9
2,0,[],,009,1,9
5,1,0.2450446649963851,,009,1,9
3,1,0.26082531599968206,,009,1,9
5,0,[],,009,1,9
1,1,0.2665982350008562,,009,1,9
5,0,[],,009,1,9
1,1,0.2525478800016572,,009,1,9
1,1,0.2654972039963468,,009,1,9
5,1,0.2585829090021434,,009,1,9
4,1,0.25329025000246475,,009,1,9
3,0,[],,009,1,9
2,1,0.2784453959975508,,009,1,9
5,0,[],,009,1,9
2,1,0.25103079700056696,,009,1,9
5,0,[],,009,1,9
4,0,[],,009,1,9
3,0,[],,009,1,9
1,0,[],,009,1,9
4,1,0.23903508100192994,,009,1,9
5,0,[],,009,1,9
