TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
3,1,0.2711903700255789,,021,2,8
2,1,0.26577568001812324,,021,2,8
4,0,[],,021,2,8
2,1,0.2821049329941161,,021,2,8
1,1,0.25176135601941496,,021,2,8
4,0,[],,021,2,8
3,1,0.2732361390371807,,021,2,8
4,1,0.02687418198911473,,021,2,8
2,1,0.30054991197539493,,021,2,8
5,0,[],,021,2,8
5,1,0.2651943590026349,,021,2,8
1,1,0.23626110999612138,,021,2,8
4,0,[],,021,2,8
5,1,0.27634416200453416,,021,2,8
1,0,[],,021,2,8
1,0,[],,021,2,8
2,0,[],,021,2,8
1,1,0.26653705700300634,,021,2,8
1,1,0.30084519600495696,,021,2,8
5,1,0.28529618901666254,,021,2,8
2,1,0.2558285630075261,,021,2,8
3,1,0.2676993430359289,,021,2,8
4,0,[],,021,2,8
4,1,0.3246513999765739,,021,2,8
3,0,[],,021,2,8
4,0,[],,021,2,8
5,0,[],,021,2,8
3,0,[],,021,2,8
5,0,[],,021,2,8
5,0,[],,021,2,8
1,1,0.28686216700589284,,021,2,8
2,1,0.31960303196683526,,021,2,8
3,0,[],,021,2,8
2,0,[],,021,2,8
1,1,0.27909819199703634,,021,2,8
3,0,[],,021,2,8
4,1,0.301391901972238,,021,2,8
3,0,[],,021,2,8
3,1,0.34666456701233983,,021,2,8
5,0,[],,021,2,8
1,0,[],,021,2,8
4,1,0.2960953690344468,,021,2,8
3,1,0.2547490349970758,,021,2,8
2,1,0.2756294030114077,,021,2,8
4,1,0.2544271480292082,,021,2,8
2,1,0.23689559602644295,,021,2,8
5,1,0.35325049405219033,,021,2,8
5,0,[],,021,2,8
1,1,0.28266687598079443,,021,2,8
2,0,[],,021,2,8
