TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,0,[],,014,2,2
3,0,[],,014,2,2
4,0,[],,014,2,2
2,0,[],,014,2,2
1,0,[],,014,2,2
4,1,0.2585167639917927,,014,2,2
1,1,0.2401236499863444,,014,2,2
4,1,0.3174090099928435,,014,2,2
3,0,[],,014,2,2
5,1,0.2567842980060959,,014,2,2
3,1,0.3084955539961811,,014,2,2
3,1,0.30705397301062476,,014,2,2
2,1,0.23022420999768656,,014,2,2
5,0,[],,014,2,2
1,1,0.29285373199672904,,014,2,2
5,1,0.2861410920013441,,014,2,2
4,1,0.25577150299795903,,014,2,2
5,0,[],,014,2,2
1,1,0.24772510999173392,,014,2,2
4,0,[],,014,2,2
2,0,[],,014,2,2
4,0,[],,014,2,2
3,0,[],,014,2,2
1,1,0.24794082599692047,,014,2,2
3,0,[],,014,2,2
3,0,[],,014,2,2
1,1,0.2613995939900633,,014,2,2
3,0,[],,014,2,2
5,0,[],,014,2,2
2,0,[],,014,2,2
1,1,0.23985583600006066,,014,2,2
5,1,0.2702258229983272,,014,2,2
5,0,[],,014,2,2
2,0,[],,014,2,2
2,0,[],,014,2,2
4,1,0.26599604000512045,,014,2,2
2,1,0.25667851300386246,,014,2,2
5,0,[],,014,2,2
2,1,0.3102134880027734,,014,2,2
5,1,0.2973143449926283,,014,2,2
3,1,0.3109723679954186,,014,2,2
5,0,[],,014,2,2
4,1,0.3150469969987171,,014,2,2
4,1,0.30257970000093337,,014,2,2
2,0,[],,014,2,2
3,1,0.2341992349975044,,014,2,2
1,1,0.28394191099505406,,014,2,2
2,1,0.2396214689943008,,014,2,2
1,1,0.2850049879925791,,014,2,2
4,1,0.2662774370110128,,014,2,2
