TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,0,[],,004,2,9
3,0,[],,004,2,9
2,1,0.268444378998538,,004,2,9
5,0,[],,004,2,9
4,1,0.3159775539970724,,004,2,9
3,0,[],,004,2,9
5,1,0.29518067200115183,,004,2,9
3,0,[],,004,2,9
1,0,[],,004,2,9
4,0,[],,004,2,9
5,0,[],,004,2,9
2,0,[],,004,2,9
3,1,0.30164757200691383,,004,2,9
1,1,0.3266072569967946,,004,2,9
1,1,0.29779200199845945,,004,2,9
5,0,[],,004,2,9
2,1,0.36533567999867955,,004,2,9
1,1,0.29239346599933924,,004,2,9
5,1,0.3189543330008746,,004,2,9
2,0,[],,004,2,9
4,0,[],,004,2,9
1,1,0.2913575380007387,,004,2,9
4,1,0.3005643680007779,,004,2,9
1,0,[],,004,2,9
3,0,[],,004,2,9
3,1,0.3041083189964411,,004,2,9
5,1,0.3363819849982974,,004,2,9
2,1,0.33437184300419176,,004,2,9
4,1,0.3115857020020485,,004,2,9
1,0,[],,004,2,9
2,0,[],,004,2,9
1,1,0.3194733649943373,,004,2,9
4,0,[],,004,2,9
4,1,0.3632094929998857,,004,2,9
5,0,[],,004,2,9
4,0,[],,004,2,9
3,1,0.3053010619987617,,004,2,9
3,1,0.32078120300138835,,004,2,9
2,0,[],,004,2,9
3,0,[],,004,2,9
3,1,0.31457858299836516,,004,2,9
4,0,[],,004,2,9
5,1,0.39065472000220325,,004,2,9
1,1,0.40305363499646774,,004,2,9
2,1,0.3555982399993809,,004,2,9
4,1,0.28577924199635163,,004,2,9
2,0,[],,004,2,9
5,0,[],,004,2,9
1,1,0.3801438660011627,,004,2,9
5,1,0.3433599550044164,,004,2,9
