TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
3,0,[],,039,1,6
2,0,[],,039,1,6
4,0,[],,039,1,6
2,0,[],,039,1,6
1,0,[],,039,1,6
4,0,[],,039,1,6
3,1,0.3089012679993175,,039,1,6
4,0,[],,039,1,6
2,1,0.3481002930057002,,039,1,6
5,1,0.3195703019882785,,039,1,6
5,1,0.3563870130019495,,039,1,6
1,1,0.30764389199612197,,039,1,6
4,1,0.3867308740009321,,039,1,6
5,1,0.33028006099630147,,039,1,6
1,1,0.3364239969960181,,039,1,6
1,1,0.3146224830124993,,039,1,6
2,0,[],,039,1,6
1,0,[],,039,1,6
1,0,[],,039,1,6
5,0,[],,039,1,6
2,1,0.30775807199825067,,039,1,6
3,1,0.3328325850015972,,039,1,6
4,1,0.3415631460084114,,039,1,6
4,1,0.34717760399507824,,039,1,6
3,1,0.34947160400042776,,039,1,6
4,1,0.2919222080090549,,039,1,6
5,1,0.28607562799879815,,039,1,6
3,1,0.34004127301159315,,039,1,6
5,1,0.3572977139992872,,039,1,6
5,1,0.2951451230037492,,039,1,6
1,0,[],,039,1,6
2,0,[],,039,1,6
3,0,[],,039,1,6
2,0,[],,039,1,6
1,0,[],,039,1,6
3,0,[],,039,1,6
4,0,[],,039,1,6
3,0,[],,039,1,6
3,0,[],,039,1,6
5,1,0.32219750800868496,,039,1,6
1,1,0.2954973799933214,,039,1,6
4,1,0.3209623509901576,,039,1,6
3,1,0.33107333999942057,,039,1,6
2,1,0.2912293069966836,,039,1,6
4,1,0.32740140600071754,,039,1,6
2,1,0.31942048799828626,,039,1,6
5,0,[],,039,1,6
5,1,0.29058282100595534,,039,1,6
1,0,[],,039,1,6
2,1,0.30308746300579514,,039,1,6
