TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
3,1,0.2718419510019885,,001,2,8
2,1,0.26380876699840883,,001,2,8
4,1,0.29494168200108106,,001,2,8
2,0,[],,001,2,8
1,1,0.2709864969983755,,001,2,8
4,1,0.3107023329976073,,001,2,8
3,1,0.288571585999307,,001,2,8
4,0,[],,001,2,8
2,0,[],,001,2,8
5,1,0.2621620499994606,,001,2,8
5,0,[],,001,2,8
1,1,0.26946701199995005,,001,2,8
4,0,[],,001,2,8
5,1,0.2636202269968635,,001,2,8
1,0,[],,001,2,8
1,1,0.2555570539989276,,001,2,8
2,0,[],,001,2,8
1,1,0.2734044549979444,,001,2,8
1,1,0.2485462330005248,,001,2,8
5,0,[],,001,2,8
2,1,0.25261722399955033,,001,2,8
3,1,0.27854293400014285,,001,2,8
4,1,0.3586057989996334,,001,2,8
4,1,0.3572712379973382,,001,2,8
3,1,0.2755507760011824,,001,2,8
4,1,0.25237648399706814,,001,2,8
5,1,0.3091498390022025,,001,2,8
3,0,[],,001,2,8
5,0,[],,001,2,8
5,1,0.2888976559988805,,001,2,8
1,1,0.28345726000043214,,001,2,8
2,0,[],,001,2,8
3,1,0.217041801999585,,001,2,8
2,1,0.2862708470020152,,001,2,8
1,1,0.26193551599862985,,001,2,8
3,0,[],,001,2,8
4,0,[],,001,2,8
3,0,[],,001,2,8
3,0,[],,001,2,8
5,0,[],,001,2,8
1,0,[],,001,2,8
4,1,0.17276936100097373,,001,2,8
3,0,[],,001,2,8
2,1,0.01928285200119717,,001,2,8
4,0,[],,001,2,8
2,0,[],,001,2,8
5,1,0.3123962140016374,,001,2,8
5,1,0.29442687799746636,,001,2,8
1,0,[],,001,2,8
2,1,0.3054609809987596,,001,2,8
