TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,0,[],,019,2,2
3,0,[],,019,2,2
4,1,0.25647648703306913,,019,2,2
2,0,[],,019,2,2
1,1,0.26714785798685625,,019,2,2
4,1,0.22183373797452077,,019,2,2
1,1,0.23255774402059615,,019,2,2
4,0,[],,019,2,2
3,1,0.2837237209896557,,019,2,2
5,1,0.24426458904054016,,019,2,2
3,1,0.23014972801320255,,019,2,2
3,0,[],,019,2,2
2,1,0.22287300997413695,,019,2,2
5,0,[],,019,2,2
1,1,0.2328762949910015,,019,2,2
5,1,0.22507299203425646,,019,2,2
4,1,0.2394297939608805,,019,2,2
5,1,0.2711556780268438,,019,2,2
1,0,[],,019,2,2
4,1,0.24586590396938846,,019,2,2
2,0,[],,019,2,2
4,0,[],,019,2,2
3,0,[],,019,2,2
1,1,0.23124390101293102,,019,2,2
3,0,[],,019,2,2
3,0,[],,019,2,2
1,1,0.2697678770055063,,019,2,2
3,1,0.27795121900271624,,019,2,2
5,1,0.2315708370297216,,019,2,2
2,1,0.22335980099160224,,019,2,2
1,1,0.22147118498105556,,019,2,2
5,0,[],,019,2,2
5,0,[],,019,2,2
2,0,[],,019,2,2
2,1,0.22600735595915467,,019,2,2
4,0,[],,019,2,2
2,1,0.009687206009402871,,019,2,2
5,0,[],,019,2,2
2,0,[],,019,2,2
5,1,0.23452289204578847,,019,2,2
3,0,[],,019,2,2
5,1,0.2333041349775158,,019,2,2
4,1,0.23438114899909124,,019,2,2
4,1,0.22412307001650333,,019,2,2
2,1,0.2969025789643638,,019,2,2
3,1,0.06490911397850141,,019,2,2
1,1,0.24447371700080112,,019,2,2
2,1,0.2524108709767461,,019,2,2
1,1,0.2558691020240076,,019,2,2
4,0,[],,019,2,2
