TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,1,0.23526016500545666,,011,2,3
1,1,0.22020418901229277,,011,2,3
1,1,0.2336638840060914,,011,2,3
2,0,[],,011,2,3
4,0,[],,011,2,3
4,0,[],,011,2,3
1,0,[],,011,2,3
5,1,0.2246015679993434,,011,2,3
1,1,0.2289529019908514,,011,2,3
4,1,0.23808270900917705,,011,2,3
5,1,0.2553446030069608,,011,2,3
5,1,0.23935531299503054,,011,2,3
4,1,0.23167801099771168,,011,2,3
3,0,[],,011,2,3
5,0,[],,011,2,3
5,1,0.23722110799280927,,011,2,3
1,0,[],,011,2,3
1,0,[],,011,2,3
2,0,[],,011,2,3
3,1,0.2049852659984026,,011,2,3
5,0,[],,011,2,3
2,1,0.21647358500922564,,011,2,3
4,1,0.2224994220014196,,011,2,3
3,0,[],,011,2,3
3,1,0.27894074299547356,,011,2,3
5,1,0.25326461100485176,,011,2,3
2,0,[],,011,2,3
5,1,0.24504193900793325,,011,2,3
1,1,0.22650113099371083,,011,2,3
2,0,[],,011,2,3
1,1,0.2369490339915501,,011,2,3
2,1,0.24070842600485776,,011,2,3
4,1,0.247400383988861,,011,2,3
5,1,0.25088011600018945,,011,2,3
3,0,[],,011,2,3
3,0,[],,011,2,3
5,0,[],,011,2,3
2,0,[],,011,2,3
4,0,[],,011,2,3
4,0,[],,011,2,3
1,0,[],,011,2,3
1,1,0.22249148799164686,,011,2,3
3,0,[],,011,2,3
3,0,[],,011,2,3
4,1,0.22018374600156676,,011,2,3
3,1,0.23395167601120193,,011,2,3
3,0,[],,011,2,3
4,1,0.2490108919882914,,011,2,3
2,0,[],,011,2,3
2,1,0.25791845000640023,,011,2,3
