TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,0,[],,024,2,2
3,0,[],,024,2,2
4,0,[],,024,2,2
2,0,[],,024,2,2
1,1,0.31078802898991853,,024,2,2
4,1,0.3354934059898369,,024,2,2
1,1,0.3665568279684521,,024,2,2
4,1,0.36689700500573963,,024,2,2
3,1,0.3781450660317205,,024,2,2
5,1,0.339265228016302,,024,2,2
3,0,[],,024,2,2
3,1,0.3779774209833704,,024,2,2
2,1,0.4090405729948543,,024,2,2
5,0,[],,024,2,2
1,0,[],,024,2,2
5,0,[],,024,2,2
4,1,0.3472748300409876,,024,2,2
5,0,[],,024,2,2
1,1,0.3667962789768353,,024,2,2
4,1,0.4230637999717146,,024,2,2
2,1,0.3413081429898739,,024,2,2
4,1,0.32351230800850317,,024,2,2
3,0,[],,024,2,2
1,1,0.3521893260185607,,024,2,2
3,0,[],,024,2,2
3,1,0.3647245969623327,,024,2,2
1,1,0.37985870003467426,,024,2,2
3,1,0.37017279700376093,,024,2,2
5,0,[],,024,2,2
2,0,[],,024,2,2
1,1,0.36989001801703125,,024,2,2
5,0,[],,024,2,2
5,0,[],,024,2,2
2,0,[],,024,2,2
2,0,[],,024,2,2
4,0,[],,024,2,2
2,1,0.42051415698369965,,024,2,2
5,0,[],,024,2,2
2,1,0.3698450929950923,,024,2,2
5,0,[],,024,2,2
3,0,[],,024,2,2
5,1,0.4009762220084667,,024,2,2
4,1,0.41853616799926385,,024,2,2
4,0,[],,024,2,2
2,1,0.4028014070354402,,024,2,2
3,0,[],,024,2,2
1,0,[],,024,2,2
2,0,[],,024,2,2
1,1,0.37161107501015067,,024,2,2
4,0,[],,024,2,2
