TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,0,[],,003,2,3
1,0,[],,003,2,3
1,1,0.2398843660048442,,003,2,3
2,1,0.284889408001618,,003,2,3
4,0,[],,003,2,3
4,0,[],,003,2,3
1,0,[],,003,2,3
5,1,0.2782473330007633,,003,2,3
1,1,0.2806543669939856,,003,2,3
4,1,0.2872433419979643,,003,2,3
5,1,0.31681423299596645,,003,2,3
5,1,0.26181928400183097,,003,2,3
4,1,0.28361956900334917,,003,2,3
3,0,[],,003,2,3
5,1,0.26683296199917095,,003,2,3
5,1,0.2515437690017279,,003,2,3
1,0,[],,003,2,3
1,1,0.26769663199956995,,003,2,3
2,1,0.2654103029999533,,003,2,3
3,0,[],,003,2,3
5,0,[],,003,2,3
2,0,[],,003,2,3
4,0,[],,003,2,3
3,0,[],,003,2,3
3,0,[],,003,2,3
5,1,0.2651219100007438,,003,2,3
2,1,0.2482787550034118,,003,2,3
5,1,0.26098747099604225,,003,2,3
1,1,0.25433556999632856,,003,2,3
2,1,0.2638475979983923,,003,2,3
1,1,0.24658501100202557,,003,2,3
2,1,0.24157759800436907,,003,2,3
4,1,0.23957444899861002,,003,2,3
5,0,[],,003,2,3
3,0,[],,003,2,3
3,0,[],,003,2,3
5,0,[],,003,2,3
2,0,[],,003,2,3
4,0,[],,003,2,3
4,0,[],,003,2,3
1,1,0.26581447700300487,,003,2,3
1,0,[],,003,2,3
3,0,[],,003,2,3
3,0,[],,003,2,3
4,1,0.26246616300340975,,003,2,3
3,0,[],,003,2,3
3,0,[],,003,2,3
4,1,0.2788305490030325,,003,2,3
2,1,0.2851800779972109,,003,2,3
2,1,0.28821143999812193,,003,2,3
