TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
5,1,0.3370301569993899,,002,2,6
4,1,0.25481172199943103,,002,2,6
3,1,0.2983069469992188,,002,2,6
3,0,[],,002,2,6
1,1,0.2559101879996888,,002,2,6
2,1,0.2678014389985037,,002,2,6
5,1,0.27206352000030165,,002,2,6
2,1,0.27965761000086786,,002,2,6
1,0,[],,002,2,6
4,0,[],,002,2,6
2,0,[],,002,2,6
1,1,0.26185274300041783,,002,2,6
3,1,0.2781437969988474,,002,2,6
1,0,[],,002,2,6
4,0,[],,002,2,6
2,0,[],,002,2,6
1,0,[],,002,2,6
5,1,0.2914814230007323,,002,2,6
4,0,[],,002,2,6
4,1,0.23801594699943962,,002,2,6
2,0,[],,002,2,6
4,1,0.26958039999954053,,002,2,6
3,0,[],,002,2,6
4,1,0.251254531000086,,002,2,6
4,1,0.311001201000181,,002,2,6
5,1,0.3536806730007811,,002,2,6
4,1,0.2585217339983501,,002,2,6
1,1,0.2586952370002109,,002,2,6
3,0,[],,002,2,6
3,0,[],,002,2,6
2,1,0.26141494600051374,,002,2,6
3,0,[],,002,2,6
2,1,0.23060463799993158,,002,2,6
3,1,0.3055633769999986,,002,2,6
2,0,[],,002,2,6
5,1,0.29683310499967774,,002,2,6
3,0,[],,002,2,6
5,1,0.24715321399889945,,002,2,6
1,1,0.26935604400023294,,002,2,6
1,0,[],,002,2,6
4,0,[],,002,2,6
5,0,[],,002,2,6
1,1,0.26473607000116317,,002,2,6
5,0,[],,002,2,6
2,1,0.2812776129994745,,002,2,6
1,1,0.2683626979996916,,002,2,6
3,1,0.33162931299921183,,002,2,6
5,0,[],,002,2,6
5,1,0.29134515300029307,,002,2,6
2,1,0.2957951789994695,,002,2,6
