TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
5,1,0.25268573203356937,,025,2,4
4,1,0.21541642700321972,,025,2,4
3,0,[],,025,2,4
4,0,[],,025,2,4
2,0,[],,025,2,4
1,0,[],,025,2,4
5,0,[],,025,2,4
2,1,0.24086216202704236,,025,2,4
5,1,0.26340859895572066,,025,2,4
5,0,[],,025,2,4
1,1,0.22877349599730223,,025,2,4
1,1,0.24045525398105383,,025,2,4
3,0,[],,025,2,4
1,0,[],,025,2,4
2,1,0.23249747604131699,,025,2,4
4,1,0.2605995709891431,,025,2,4
2,1,0.2271882500499487,,025,2,4
2,1,0.24598074797540903,,025,2,4
3,0,[],,025,2,4
2,1,0.24752998701296747,,025,2,4
4,0,[],,025,2,4
1,1,0.22101031296188012,,025,2,4
1,0,[],,025,2,4
3,0,[],,025,2,4
4,1,-0.007404967967886478,,025,2,4
2,0,[],,025,2,4
3,0,[],,025,2,4
5,0,[],,025,2,4
3,0,[],,025,2,4
5,0,[],,025,2,4
3,0,[],,025,2,4
5,1,0.223132532031741,,025,2,4
3,0,[],,025,2,4
1,1,0.23547155602136627,,025,2,4
2,1,0.22626682504778728,,025,2,4
3,0,[],,025,2,4
4,1,0.2461238750256598,,025,2,4
1,1,0.24143873696448281,,025,2,4
4,1,0.21061225200537592,,025,2,4
3,0,[],,025,2,4
1,1,0.22022997500607744,,025,2,4
4,0,[],,025,2,4
2,0,[],,025,2,4
5,0,[],,025,2,4
5,0,[],,025,2,4
4,0,[],,025,2,4
1,1,0.2455829720129259,,025,2,4
2,1,0.20718427398242056,,025,2,4
5,1,0.21336642204551026,,025,2,4
4,1,0.2372154420008883,,025,2,4
