TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,0,[],,017,1,7
3,1,0.3228709289996914,,017,1,7
2,1,0.35283966299994063,,017,1,7
5,1,0.2893688359999942,,017,1,7
4,1,0.3136082400005762,,017,1,7
3,0,[],,017,1,7
5,1,0.2739263920002486,,017,1,7
3,1,0.3156313350000346,,017,1,7
1,1,0.33612029000050825,,017,1,7
4,0,[],,017,1,7
5,0,[],,017,1,7
2,0,[],,017,1,7
3,0,[],,017,1,7
1,1,0.28815207600018766,,017,1,7
1,0,[],,017,1,7
5,0,[],,017,1,7
2,1,0.3490944790000867,,017,1,7
1,1,0.3600702600006116,,017,1,7
5,1,0.315850287000103,,017,1,7
2,1,0.35263015200052905,,017,1,7
4,1,0.36634362599943415,,017,1,7
1,1,0.3477868079999098,,017,1,7
4,0,[],,017,1,7
1,0,[],,017,1,7
3,0,[],,017,1,7
3,1,0.30996501699974033,,017,1,7
5,1,0.28830051599925355,,017,1,7
2,0,[],,017,1,7
4,1,0.2668919569996433,,017,1,7
1,1,0.23551772799964965,,017,1,7
2,0,[],,017,1,7
1,1,0.2968239559995709,,017,1,7
4,0,[],,017,1,7
4,0,[],,017,1,7
5,1,0.27150515699941025,,017,1,7
4,1,0.32544400700044207,,017,1,7
3,1,0.32518249599979754,,017,1,7
3,0,[],,017,1,7
2,0,[],,017,1,7
3,1,0.32050877300025604,,017,1,7
3,0,[],,017,1,7
4,1,0.2971980900001654,,017,1,7
5,0,[],,017,1,7
1,0,[],,017,1,7
2,1,0.28772986399962974,,017,1,7
4,0,[],,017,1,7
2,1,0.28928215599989926,,017,1,7
5,1,0.3193568619999496,,017,1,7
1,1,0.2725299610001457,,017,1,7
5,0,[],,017,1,7
