TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
1,0,[],,001,1,8
3,1,0.2855443239968736,,001,1,8
5,1,0.2648697730001004,,001,1,8
4,1,0.253116030999081,,001,1,8
3,1,0.3135060210006486,,001,1,8
2,1,0.27874083000278915,,001,1,8
5,1,0.28057002800051123,,001,1,8
3,0,[],,001,1,8
2,1,0.25214111800232786,,001,1,8
1,1,0.2548264040015056,,001,1,8
3,0,[],,001,1,8
2,1,0.22368897299747914,,001,1,8
5,0,[],,001,1,8
3,0,[],,001,1,8
4,0,[],,001,1,8
2,0,[],,001,1,8
4,1,0.24101143500229227,,001,1,8
3,1,0.2573933620005846,,001,1,8
1,1,0.24728232599954936,,001,1,8
4,1,0.2327070459978131,,001,1,8
2,1,0.2703763940007775,,001,1,8
2,1,0.21370084500085795,,001,1,8
4,1,0.21469481899839593,,001,1,8
5,0,[],,001,1,8
1,0,[],,001,1,8
2,0,[],,001,1,8
3,0,[],,001,1,8
5,0,[],,001,1,8
2,1,0.22743055799946887,,001,1,8
1,0,[],,001,1,8
5,1,0.08054787799846963,,001,1,8
4,1,0.27685268899949733,,001,1,8
1,1,0.28415639699960593,,001,1,8
3,0,[],,001,1,8
3,1,0.29911838099724264,,001,1,8
4,1,0.2461388400006399,,001,1,8
1,1,0.2564690489998611,,001,1,8
4,0,[],,001,1,8
4,1,0.26325024600009783,,001,1,8
5,0,[],,001,1,8
1,0,[],,001,1,8
5,1,0.21321965799870668,,001,1,8
3,1,0.23247497199918143,,001,1,8
4,0,[],,001,1,8
2,0,[],,001,1,8
1,0,[],,001,1,8
5,1,0.29513205799958087,,001,1,8
1,0,[],,001,1,8
2,0,[],,001,1,8
5,1,0.28588496100201155,,001,1,8
