TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
4,0,[],,033,1,9
4,0,[],,033,1,9
3,0,[],,033,1,9
5,0,[],,033,1,9
1,1,0.28641377098392695,,033,1,9
3,1,0.3508691640163306,,033,1,9
5,1,0.2829792720149271,,033,1,9
3,0,[],,033,1,9
3,1,0.3211337990069296,,033,1,9
2,1,0.3171408440102823,,033,1,9
2,0,[],,033,1,9
1,1,0.3444533309957478,,033,1,9
3,0,[],,033,1,9
2,1,0.29458098398754373,,033,1,9
2,0,[],,033,1,9
1,0,[],,033,1,9
1,0,[],,033,1,9
2,1,0.3246491329919081,,033,1,9
4,1,0.3254995000024792,,033,1,9
2,1,0.3256076390098315,,033,1,9
5,0,[],,033,1,9
1,1,0.37804261001292616,,033,1,9
4,1,0.3580380270141177,,033,1,9
3,0,[],,033,1,9
1,0,[],,033,1,9
4,1,0.3376664060051553,,033,1,9
3,0,[],,033,1,9
4,1,0.3185570199857466,,033,1,9
2,1,0.29855722701177,,033,1,9
4,1,0.3162669370067306,,033,1,9
2,1,0.3290523859905079,,033,1,9
5,0,[],,033,1,9
3,0,[],,033,1,9
5,1,0.3080421640188433,,033,1,9
1,0,[],,033,1,9
5,0,[],,033,1,9
1,0,[],,033,1,9
1,0,[],,033,1,9
5,1,0.329534655000316,,033,1,9
4,1,0.3273269280034583,,033,1,9
3,1,0.3178468039841391,,033,1,9
2,0,[],,033,1,9
5,1,0.30608149600448087,,033,1,9
2,1,0.31042887800140306,,033,1,9
5,0,[],,033,1,9
4,1,0.3434741349774413,,033,1,9
3,1,0.3449865599977784,,033,1,9
1,1,0.2898221510113217,,033,1,9
4,1,0.2979356339783408,,033,1,9
5,0,[],,033,1,9
