TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
5,0,[],,023,2,6
4,0,[],,023,2,6
3,0,[],,023,2,6
3,0,[],,023,2,6
1,0,[],,023,2,6
2,1,0.306997945997864,,023,2,6
5,0,[],,023,2,6
2,1,0.29780773000675254,,023,2,6
1,1,0.33472071299911477,,023,2,6
4,1,0.40119018699624576,,023,2,6
2,0,[],,023,2,6
1,1,0.3707385759917088,,023,2,6
3,0,[],,023,2,6
1,1,0.3861884030047804,,023,2,6
4,1,0.37844277001568116,,023,2,6
2,1,0.38480519800214097,,023,2,6
1,1,0.3760197029914707,,023,2,6
5,0,[],,023,2,6
4,0,[],,023,2,6
4,0,[],,023,2,6
2,0,[],,023,2,6
4,1,0.3852696089888923,,023,2,6
3,0,[],,023,2,6
4,1,0.39449386499472894,,023,2,6
4,0,[],,023,2,6
5,0,[],,023,2,6
4,1,0.429063286021119,,023,2,6
1,1,0.35823752600117587,,023,2,6
3,0,[],,023,2,6
3,0,[],,023,2,6
2,1,0.410983103007311,,023,2,6
3,0,[],,023,2,6
2,1,0.31076860599569045,,023,2,6
3,0,[],,023,2,6
2,1,0.37488215698977,,023,2,6
5,1,0.3570964550017379,,023,2,6
3,0,[],,023,2,6
5,0,[],,023,2,6
1,1,0.3653707620105706,,023,2,6
1,0,[],,023,2,6
4,1,0.331692292005755,,023,2,6
5,1,0.3458989860082511,,023,2,6
1,1,0.3062455650069751,,023,2,6
5,0,[],,023,2,6
2,0,[],,023,2,6
1,0,[],,023,2,6
3,0,[],,023,2,6
5,1,0.32636872498551384,,023,2,6
5,0,[],,023,2,6
2,1,0.374666329997126,,023,2,6
