TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,0,[],,020,1,7
3,1,0.3500271270168014,,020,1,7
2,1,0.24921677098609507,,020,1,7
5,1,0.3152732040034607,,020,1,7
4,0,[],,020,1,7
3,1,0.2773340159910731,,020,1,7
5,1,0.33000858197920024,,020,1,7
3,1,0.2968608819646761,,020,1,7
1,1,0.26974614401115105,,020,1,7
4,1,0.2572051889728755,,020,1,7
5,1,0.26846809301059693,,020,1,7
2,0,[],,020,1,7
3,0,[],,020,1,7
1,1,0.26297517702914774,,020,1,7
1,1,0.2723832690389827,,020,1,7
5,0,[],,020,1,7
2,0,[],,020,1,7
1,1,0.2515180390328169,,020,1,7
5,1,0.239597073988989,,020,1,7
2,0,[],,020,1,7
4,1,0.22772057598922402,,020,1,7
1,1,0.22351904097013175,,020,1,7
4,1,0.23511334002250805,,020,1,7
1,0,[],,020,1,7
3,0,[],,020,1,7
3,0,[],,020,1,7
5,1,0.14712633495219052,,020,1,7
2,0,[],,020,1,7
4,0,[],,020,1,7
1,0,[],,020,1,7
2,1,0.24001757899532095,,020,1,7
1,1,0.2469793030177243,,020,1,7
4,0,[],,020,1,7
4,0,[],,020,1,7
5,0,[],,020,1,7
4,1,0.20936740597244352,,020,1,7
3,1,0.24829557701013982,,020,1,7
3,0,[],,020,1,7
2,0,[],,020,1,7
3,1,0.2762597829569131,,020,1,7
3,0,[],,020,1,7
4,0,[],,020,1,7
5,1,0.2796062140259892,,020,1,7
1,1,0.2849388199974783,,020,1,7
2,1,0.30455587001051754,,020,1,7
4,1,0.31557645299471915,,020,1,7
2,1,0.2773950770497322,,020,1,7
5,0,[],,020,1,7
1,1,0.3278815869707614,,020,1,7
5,0,[],,020,1,7
