TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
5,0,[],,038,2,6
4,1,0.3133706350054126,,038,2,6
3,1,0.3171921629982535,,038,2,6
3,1,0.33444799698190764,,038,2,6
1,1,0.31742574501549825,,038,2,6
2,0,[],,038,2,6
5,0,[],,038,2,6
2,0,[],,038,2,6
1,1,0.2990278780052904,,038,2,6
4,0,[],,038,2,6
2,1,0.29491597597370856,,038,2,6
1,1,0.3022877809999045,,038,2,6
3,1,0.36262852797517553,,038,2,6
1,0,[],,038,2,6
4,1,0.32136951200664043,,038,2,6
2,0,[],,038,2,6
1,0,[],,038,2,6
5,1,0.34357395899132825,,038,2,6
4,0,[],,038,2,6
4,1,0.3049116950132884,,038,2,6
2,0,[],,038,2,6
4,0,[],,038,2,6
3,1,0.36277437998796813,,038,2,6
4,1,0.31143194701871835,,038,2,6
4,1,0.3190633789927233,,038,2,6
5,1,0.3313289459911175,,038,2,6
4,1,0.3359533330076374,,038,2,6
1,0,[],,038,2,6
3,1,0.31719571200665087,,038,2,6
3,0,[],,038,2,6
2,1,0.3388788599986583,,038,2,6
3,0,[],,038,2,6
2,0,[],,038,2,6
3,1,0.35464234300889075,,038,2,6
2,0,[],,038,2,6
5,1,0.35174163000192493,,038,2,6
3,0,[],,038,2,6
5,1,0.3570567260030657,,038,2,6
1,1,0.3035802680242341,,038,2,6
1,0,[],,038,2,6
4,0,[],,038,2,6
5,1,0.33350290698581375,,038,2,6
1,1,0.32389910900383256,,038,2,6
5,0,[],,038,2,6
2,0,[],,038,2,6
1,1,0.34213239399832673,,038,2,6
3,1,0.35710783902322873,,038,2,6
5,0,[],,038,2,6
5,1,0.3325637530069798,,038,2,6
2,0,[],,038,2,6
