TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
4,0,[],,014,1,2
1,0,[],,014,1,2
3,0,[],,014,1,2
4,0,[],,014,1,2
1,0,[],,014,1,2
4,1,0.00889093401201535,,014,1,2
3,1,0.25347005600633565,,014,1,2
2,1,0.2545796440099366,,014,1,2
3,0,[],,014,1,2
2,1,0.2340392129990505,,014,1,2
3,1,0.28045442298753187,,014,1,2
2,1,0.23920353599532973,,014,1,2
5,1,0.2317638859967701,,014,1,2
2,0,[],,014,1,2
3,1,0.2943005250126589,,014,1,2
4,1,0.29898158299329225,,014,1,2
5,1,0.2698794820025796,,014,1,2
2,1,0.26693731200066395,,014,1,2
4,1,0.25538757399772294,,014,1,2
3,0,[],,014,1,2
4,0,[],,014,1,2
5,1,0.24868894400424324,,014,1,2
2,0,[],,014,1,2
5,0,[],,014,1,2
5,0,[],,014,1,2
4,0,[],,014,1,2
2,0,[],,014,1,2
1,1,0.2714040299906628,,014,1,2
1,1,0.2590991680044681,,014,1,2
5,0,[],,014,1,2
2,1,0.2749761550076073,,014,1,2
5,1,0.2797211369907018,,014,1,2
3,1,0.27224316699721385,,014,1,2
1,1,0.31145309600105975,,014,1,2
4,1,0.3062045179976849,,014,1,2
1,1,0.2591124009923078,,014,1,2
4,1,0.2204571509937523,,014,1,2
2,1,0.27157591900322586,,014,1,2
5,0,[],,014,1,2
1,1,0.24392498900124338,,014,1,2
3,0,[],,014,1,2
1,0,[],,014,1,2
5,0,[],,014,1,2
3,0,[],,014,1,2
5,0,[],,014,1,2
4,1,0.27731164199940395,,014,1,2
3,0,[],,014,1,2
1,1,0.2498391880071722,,014,1,2
1,0,[],,014,1,2
2,0,[],,014,1,2
