TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,0,[],,026,2,3
1,1,0.32121464499505237,,026,2,3
1,1,0.322039021004457,,026,2,3
2,0,[],,026,2,3
4,0,[],,026,2,3
4,0,[],,026,2,3
1,1,0.2532028200221248,,026,2,3
5,1,0.33583228499628603,,026,2,3
1,0,[],,026,2,3
4,1,0.3395941009512171,,026,2,3
5,1,0.3734325550030917,,026,2,3
5,0,[],,026,2,3
4,1,0.33409076201496646,,026,2,3
3,0,[],,026,2,3
5,1,0.31805515300948173,,026,2,3
5,1,0.35547024302650243,,026,2,3
1,1,0.3293583570048213,,026,2,3
1,1,0.32850198197411373,,026,2,3
2,1,0.3035944630391896,,026,2,3
3,0,[],,026,2,3
5,0,[],,026,2,3
2,0,[],,026,2,3
4,0,[],,026,2,3
3,0,[],,026,2,3
3,1,0.30164308100938797,,026,2,3
5,0,[],,026,2,3
2,0,[],,026,2,3
5,0,[],,026,2,3
1,1,0.314197453961242,,026,2,3
2,1,0.37270444800378755,,026,2,3
1,0,[],,026,2,3
2,1,0.34002721903380007,,026,2,3
4,1,0.33520217903424054,,026,2,3
5,1,0.2977226140210405,,026,2,3
3,0,[],,026,2,3
3,1,0.2797511770040728,,026,2,3
5,1,0.3487191000021994,,026,2,3
2,0,[],,026,2,3
4,0,[],,026,2,3
4,1,0.3406220179749653,,026,2,3
1,1,0.3216687170206569,,026,2,3
1,1,0.3682543659815565,,026,2,3
3,1,0.3249762589694001,,026,2,3
3,0,[],,026,2,3
4,0,[],,026,2,3
3,0,[],,026,2,3
3,0,[],,026,2,3
4,1,0.31473006901796907,,026,2,3
2,1,0.3382435659877956,,026,2,3
2,0,[],,026,2,3
