TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
5,0,[],,039,2,6
4,0,[],,039,2,6
3,0,[],,039,2,6
3,0,[],,039,2,6
1,0,[],,039,2,6
2,0,[],,039,2,6
5,0,[],,039,2,6
2,0,[],,039,2,6
1,1,0.33765391301130876,,039,2,6
4,1,0.3482419909996679,,039,2,6
2,1,0.33174313299241476,,039,2,6
1,1,0.33169956599886063,,039,2,6
3,1,0.3544123150059022,,039,2,6
1,1,0.3657343380036764,,039,2,6
4,1,0.3810218599974178,,039,2,6
2,0,[],,039,2,6
1,0,[],,039,2,6
5,1,0.3549753709958168,,039,2,6
4,0,[],,039,2,6
4,0,[],,039,2,6
2,0,[],,039,2,6
4,0,[],,039,2,6
3,1,0.3440201150078792,,039,2,6
4,0,[],,039,2,6
4,0,[],,039,2,6
5,0,[],,039,2,6
4,1,0.3669075759971747,,039,2,6
1,1,0.33261526400747243,,039,2,6
3,0,[],,039,2,6
3,1,0.3642963129968848,,039,2,6
2,1,0.3071501980011817,,039,2,6
3,1,0.38819733599666506,,039,2,6
2,1,0.3328761300072074,,039,2,6
3,0,[],,039,2,6
2,1,0.35959834400273394,,039,2,6
5,0,[],,039,2,6
3,0,[],,039,2,6
5,1,0.34581401701143477,,039,2,6
1,1,0.312593126000138,,039,2,6
1,0,[],,039,2,6
4,0,[],,039,2,6
5,0,[],,039,2,6
1,0,[],,039,2,6
5,0,[],,039,2,6
2,1,0.3268815499905031,,039,2,6
1,1,0.36018824399798177,,039,2,6
3,0,[],,039,2,6
5,1,0.3359033820015611,,039,2,6
5,1,0.38788181998825166,,039,2,6
2,0,[],,039,2,6
