trial_type	onset	duration	key_response.corr
correct go	0.06119999999999948	1	1
correct go	1.8286000000000016	1	1
correct stop	3.5890000000000057	1	1
correct go	5.458500000000001	1	1
correct go	7.287600000000005	1	1
correct stop	9.266800000000003	1	1
correct go	11.162500000000001	1	1
correct go	13.331500000000005	1	1
correct go	15.458200000000005	1	1
correct go	17.248600000000003	1	1
failed stop	19.067700000000002	1	0
correct go	20.7879	1	1
correct go	22.663200000000003	1	1
correct go	24.541200000000003	1	1
correct go	26.4135	1	1
failed stop	28.682000000000002	1	0
correct go	30.663700000000006	1	1
correct go	32.4162	1	1
correct go	34.4162	1	1
correct go	36.2475	1	1
correct go	38.2084	1	1
correct stop	40.2088	1	1
correct go	41.959500000000006	1	1
correct go	43.834	1	1
correct go	45.664500000000004	1	1
correct go	47.542	1	1
correct go	49.28960000000001	1	1
correct go	51.8344	1	1
correct go	53.8755	1	1
correct go	55.7504	1	1
failed stop	57.602199999999996	1	0
correct go	59.498400000000004	1	1
correct go	61.3737	1	1
correct go	63.12610000000001	1	1
correct go	64.9986	1	1
correct go	66.7487	1	1
correct go	68.6238	1	1
correct go	70.5283	1	1
correct go	72.5408	1	1
correct go	74.29260000000001	1	1
correct go	76.0432	1	1
correct stop	77.7994	1	1
correct go	80.4995	1	1
correct go	82.24940000000001	1	1
correct go	84.1282	1	1
correct go	86.0447	1	1
correct stop	87.8931	1	1
correct go	89.7495	1	1
correct go	91.5432	1	1
correct go	93.294	1	1
correct go	95.25009999999999	1	1
correct stop	97.1065	1	1
correct go	99.1288	1	1
correct go	101.12490000000001	1	1
failed stop	102.87590000000002	1	0
correct go	104.629	1	1
correct go	106.544	1	1
correct go	108.54440000000001	1	1
correct go	110.3359	1	1
correct stop	112.12519999999999	1	1
correct go	113.9198	1	1
correct go	115.66770000000001	1	1
correct go	117.94330000000001	1	1
correct go	119.87590000000002	1	1
failed stop	121.7179	1	0
correct go	124.29440000000001	1	1
correct go	126.33640000000001	1	1
correct go	128.9178	1	1
correct go	130.7933	1	1
correct go	132.7101	1	1
correct go	134.58499999999998	1	1
correct stop	136.3764	1	1
correct go	138.5847	1	1
correct go	140.4604	1	1
correct go	142.58769999999998	1	1
correct go	144.96390000000002	1	1
correct go	146.9654	1	1
failed go	148.96089999999998	1	0
correct go	150.7554	1	1
correct go	152.50279999999998	1	1
correct go	154.2971	1	1
correct go	156.29450000000003	1	1
correct go	158.12779999999998	1	1
failed stop	160.46140000000003	1	0
correct go	162.29500000000002	1	1
correct go	164.04540000000003	1	1
correct go	166.3379	1	1
correct go	168.37990000000002	1	1
correct go	170.9225	1	1
correct go	172.8381	1	1
correct go	174.79430000000002	1	1
correct go	177.42360000000002	1	1
correct stop	179.31889999999999	1	1
correct go	181.12869999999998	1	1
correct go	182.8791	1	1
correct go	184.63139999999999	1	1
correct go	186.4624	1	1
failed stop	188.2373	1	0
correct go	190.00310000000002	1	1
correct go	192.04739999999998	1	1
correct go	193.8789	1	1
correct stop	196.1778	1	1
correct go	198.4214	1	1
correct go	200.1741	1	1
correct go	201.9216	1	1
correct go	203.67360000000002	1	1
correct go	205.54899999999998	1	1
correct go	207.2987	1	1
correct stop	209.07209999999998	1	1
correct go	210.9635	1	1
correct go	212.84339999999997	1	1
correct go	214.76120000000003	1	1
correct go	217.50529999999998	1	1
correct go	219.46410000000003	1	1
correct go	221.7969	1	1
correct go	223.88240000000002	1	1
correct go	225.71520000000004	1	1
correct stop	227.46680000000003	1	1
correct go	229.46390000000002	1	1
correct go	231.2138	1	1
correct go	233.21610000000004	1	1
correct go	235.13240000000002	1	1
correct go	237.13140000000004	1	1
correct go	238.88960000000003	1	1
failed stop	240.6911	1	0
correct go	242.54830000000004	1	1
correct go	244.4237	1	1
correct go	246.17470000000003	1	1
correct go	247.92470000000003	1	1
failed stop	249.9844	1	0
correct go	251.7989	1	1
correct go	253.59300000000002	1	1
correct stop	255.38760000000002	1	1
correct go	257.17900000000003	1	1
correct go	258.9275	1	1
correct go	260.9275	1	1
failed stop	262.86240000000004	1	0
correct go	264.6325	1	1
correct go	266.4676	1	1
correct go	268.34290000000004	1	1
correct go	270.4683	1	1
correct go	272.716	1	1
failed stop	274.60580000000004	1	0
correct go	276.50800000000004	1	1
correct go	278.3022	1	1
correct go	280.1744	1	1
correct go	282.0522	1	1
correct stop	284.274	1	1
correct go	286.2608	1	1
correct go	288.0922	1	1
correct go	289.844	1	1
failed stop	291.7354	1	0
correct go	293.5086	1	1
correct go	295.4257	1	1
correct stop	297.2755	1	1
correct go	299.3423	1	1
correct go	301.0974	1	1
correct go	303.5108	1	1
correct go	305.343	1	1
correct stop	307.4425	1	1
correct go	310.2174	1	1
correct go	311.9681	1	1
correct go	313.88870000000003	1	1
correct go	315.98490000000004	1	1
correct go	317.9685	1	1
correct go	320.0101	1	1
correct go	321.84540000000004	1	1
correct stop	323.68350000000004	1	1
correct go	325.47040000000004	1	1
correct go	327.552	1	1
correct go	329.30260000000004	1	1
correct go	331.1773	1	1
correct go	333.0541	1	1
failed stop	335.4053	1	0
correct go	337.4691	1	1
correct go	339.67740000000003	1	1
correct go	341.51120000000003	1	1
correct go	343.45840000000004	1	1
correct go	345.7194	1	1
correct go	348.1915	1	1
