13.9921 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1920, 1200]. Using actual size
14.8177 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x1281a1e48>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x128e7c4e0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.8177 	EXP 	window1: recordFrameIntervals = False
14.9840 	EXP 	window1: recordFrameIntervals = True
15.1672 	EXP 	window1: recordFrameIntervals = False
15.2618 	EXP 	Created instructFig = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/MID_instructions.bmp', interpolate=True, mask=None, maskParams=None, name='instructFig', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128, units='height', win=Window(...))
15.3872 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Waiting for scanner trigger...', units='height', win=Window(...), wrapWidth=2)
15.3949 	EXP 	Created PrepFixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='PrepFixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3971 	EXP 	Created cueImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cueImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128, units='height', win=Window(...))
15.3984 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3998 	EXP 	Created Target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Target', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128, units='height', win=Window(...))
15.4090 	EXP 	Created feedbackMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedbackMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=2)
15.4103 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.4107 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
15.4109 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
15.4111 	EXP 	New trial (rep=0, index=0): None
15.4345 	EXP 	instructFig: autoDraw = True
16.2204 	DATA 	Keypress: space
16.2343 	EXP 	instructFig: autoDraw = False
16.2343 	EXP 	text_2: autoDraw = True
16.9701 	DATA 	Keypress: space
16.9841 	EXP 	text_2: autoDraw = False
16.9841 	EXP 	PrepFixation: autoDraw = True
18.9803 	EXP 	Imported TimeVersion5.csv as conditions, 50 conditions, 2 params
18.9806 	EXP 	Created sequence: sequential, trialTypes=50, nReps=1, seed=None
18.9809 	EXP 	New trial (rep=0, index=0): OrderedDict([('Condition', 'SmallPun'), ('FixationDur', 2000)])
19.0194 	EXP 	PrepFixation: autoDraw = False
19.0194 	EXP 	PrepFixation: autoDraw = False
19.0194 	EXP 	cueImage: image = 'images/LoseSmall.bmp'
19.0194 	EXP 	cueImage: autoDraw = True
20.9877 	EXP 	cueImage: autoDraw = False
20.9877 	EXP 	fixation: autoDraw = True
23.0201 	EXP 	fixation: autoDraw = False
23.0201 	EXP 	fixation: autoDraw = False
23.0201 	EXP 	Target: image = 'images/LoseProbe.bmp'
23.0201 	EXP 	Target: autoDraw = True
23.5193 	EXP 	Target: autoDraw = False
23.5193 	EXP 	Target: autoDraw = False
23.5193 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $0.20!'
23.5193 	EXP 	feedbackMsg: autoDraw = True
23.8581 	DATA 	Keypress: space
24.9755 	EXP 	New trial (rep=0, index=1): OrderedDict([('Condition', 'LgReward'), ('FixationDur', 4000)])
25.0032 	EXP 	feedbackMsg: autoDraw = False
25.0032 	EXP 	feedbackMsg: autoDraw = False
25.0032 	EXP 	cueImage: image = 'images/WinBig.bmp'
25.0032 	EXP 	cueImage: autoDraw = True
26.9921 	EXP 	cueImage: autoDraw = False
26.9921 	EXP 	fixation: autoDraw = True
31.0113 	EXP 	fixation: autoDraw = False
31.0113 	EXP 	fixation: autoDraw = False
31.0113 	EXP 	Target: image = 'images/WinProbe.bmp'
31.0113 	EXP 	Target: autoDraw = True
31.2806 	DATA 	Keypress: space
31.5121 	EXP 	Target: autoDraw = False
31.5121 	EXP 	Target: autoDraw = False
31.5121 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou won $5.00!'
31.5121 	EXP 	feedbackMsg: autoDraw = True
32.9812 	EXP 	New trial (rep=0, index=2): OrderedDict([('Condition', 'SmallPun'), ('FixationDur', 3000)])
32.9956 	EXP 	feedbackMsg: autoDraw = False
32.9956 	EXP 	feedbackMsg: autoDraw = False
32.9956 	EXP 	cueImage: image = 'images/LoseSmall.bmp'
32.9956 	EXP 	cueImage: autoDraw = True
34.9976 	EXP 	cueImage: autoDraw = False
34.9976 	EXP 	fixation: autoDraw = True
37.9998 	EXP 	fixation: autoDraw = False
37.9998 	EXP 	fixation: autoDraw = False
37.9998 	EXP 	Target: image = 'images/LoseProbe.bmp'
37.9998 	EXP 	Target: autoDraw = True
38.2364 	DATA 	Keypress: space
38.5176 	EXP 	Target: autoDraw = False
38.5176 	EXP 	Target: autoDraw = False
38.5176 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou did not lose $0.20!'
38.5176 	EXP 	feedbackMsg: autoDraw = True
39.9862 	EXP 	New trial (rep=0, index=3): OrderedDict([('Condition', 'SmallReward'), ('FixationDur', 2000)])
40.0180 	EXP 	feedbackMsg: autoDraw = False
40.0180 	EXP 	feedbackMsg: autoDraw = False
40.0180 	EXP 	cueImage: image = 'images/WinSmall.bmp'
40.0180 	EXP 	cueImage: autoDraw = True
42.0026 	EXP 	cueImage: autoDraw = False
42.0026 	EXP 	fixation: autoDraw = True
44.0040 	EXP 	fixation: autoDraw = False
44.0040 	EXP 	fixation: autoDraw = False
44.0040 	EXP 	Target: image = 'images/WinProbe.bmp'
44.0040 	EXP 	Target: autoDraw = True
44.2572 	DATA 	Keypress: space
44.4853 	EXP 	Target: autoDraw = False
44.4853 	EXP 	Target: autoDraw = False
44.4853 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou won $0.20!'
44.4853 	EXP 	feedbackMsg: autoDraw = True
45.9737 	EXP 	New trial (rep=0, index=4): OrderedDict([('Condition', 'LgPun'), ('FixationDur', 2000)])
46.0015 	EXP 	feedbackMsg: autoDraw = False
46.0015 	EXP 	feedbackMsg: autoDraw = False
46.0015 	EXP 	cueImage: image = 'images/LoseBig.bmp'
46.0015 	EXP 	cueImage: autoDraw = True
47.9905 	EXP 	cueImage: autoDraw = False
47.9905 	EXP 	fixation: autoDraw = True
49.9921 	EXP 	fixation: autoDraw = False
